pair_id,paper_id,study_id,suite_id,task_id,cluster_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,log_ratio,delta,delta_rel,vi,source,is_source_b,paired_inference_ok,quality_flag,n_series_num,baseline_n_series
b02_fev_hermes__Chronos-Bolt-Base__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.0032,0.00455,ML_TREE,-0.35197642315717825,-0.00135,-0.2967032967032967,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Moirai-2.0-Small__SQL,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.704,1.1747,ML_TREE,-0.5119897186717981,-0.4707000000000001,-0.4006980505661021,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Moirai-2.0-Small__MASE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.885,1.1747,ML_TREE,-0.28318042982191083,-0.28970000000000007,-0.24661615731676176,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Moirai-2.0-Small__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.0034,0.00455,ML_TREE,-0.29135180134074345,-0.0011500000000000004,-0.25274725274725285,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TabPFN-TS__SQL,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.7049,1.1747,ML_TREE,-0.5107121260500105,-0.4698000000000001,-0.3999318975057462,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TabPFN-TS__MASE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.9123,1.1747,ML_TREE,-0.25279919147841173,-0.2624000000000001,-0.22337618115263477,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TabPFN-TS__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0034,0.00455,ML_TREE,-0.29135180134074345,-0.0011500000000000004,-0.25274725274725285,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TiRex__SQL,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.651,1.1747,ML_TREE,-0.5902584326212711,-0.5237,-0.445815953009279,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TiRex__MASE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.831,1.1747,ML_TREE,-0.3461382799743922,-0.3437000000000001,-0.29258534093811195,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TiRex__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.0031,0.00455,ML_TREE,-0.38372512147175863,-0.0014500000000000003,-0.3186813186813187,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TimesFM-2.5__SQL,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6184,1.1747,ML_TREE,-0.6416325775566283,-0.5563000000000001,-0.47356771941772374,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TimesFM-2.5__MASE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.7872,1.1747,ML_TREE,-0.4002857290917967,-0.38750000000000007,-0.3298714565420959,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__TimesFM-2.5__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.0029,0.00455,ML_TREE,-0.45041649597043076,-0.0016500000000000004,-0.36263736263736274,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Toto-1.0__SQL,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,SQL,Toto-1.0,8,TRUE,TRUE,0.9853,1.1747,ML_TREE,-0.17582191150141155,-0.18940000000000012,-0.16123265514599483,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Toto-1.0__MASE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,MASE,Toto-1.0,8,TRUE,TRUE,1.2023,1.1747,ML_TREE,0.0232235931510229,0.027599999999999847,0.023495360517578823,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hermes__Toto-1.0__WAPE,B02_fev_hermes,shchur_2025_fev_bench,fev-bench,b02_fev_hermes,b02_fev_hermes,Hermes,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.0044,0.00455,ML_TREE,-0.03352269203864356,-1.4999999999999996e-4,-0.032967032967032954,2e-4,LIT,FALSE,TRUE,Source A benchmark extraction,10000,10000
b02_fev_hierarchical_sales_1d__Chronos-2__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.5567,0.6869000000000001,ML_TREE,-0.210162226030374,-0.1302000000000001,-0.1895472412287088,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Chronos-2__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.6889,0.6869000000000001,ML_TREE,0.0029074013793140984,0.0019999999999998908,0.002911631969718868,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Chronos-2__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,0.7005,0.6893,ML_TREE,0.016117775885455553,0.011199999999999988,0.01624836790947336,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Chronos-Bolt-Base__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.5509,0.6869000000000001,ML_TREE,-0.2206354167411653,-0.13600000000000012,-0.19799097394089402,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Chronos-Bolt-Base__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.686,0.6869000000000001,ML_TREE,-0.0013110934939507023,-9.000000000000119e-4,-0.0013102343863735796,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Chronos-Bolt-Base__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.695,0.6893,ML_TREE,0.00823525567318591,0.005699999999999927,0.008269258668214024,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Moirai-2.0-Small__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.552,0.6869000000000001,ML_TREE,-0.2186406749427406,-0.13490000000000002,-0.19638957635754842,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Moirai-2.0-Small__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.688,0.6869000000000001,ML_TREE,0.001600116713507593,0.0010999999999998789,0.0016013975833452886,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Moirai-2.0-Small__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.693,0.6893,ML_TREE,0.00535340929829694,0.0036999999999999256,0.005367764398665205,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TabPFN-TS__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.572,0.6869000000000001,ML_TREE,-0.18304972984003823,-0.11490000000000011,-0.16727325666035828,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TabPFN-TS__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.708,0.6869000000000001,ML_TREE,0.03025537247388362,0.021099999999999897,0.030717717280535586,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TabPFN-TS__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.7258,0.6893,ML_TREE,0.05159790488736388,0.03649999999999998,0.05295227041926589,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TiRex__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.5473,0.6869000000000001,ML_TREE,-0.22719162306996354,-0.13960000000000006,-0.2032319114863882,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TiRex__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.6854,0.6869000000000001,ML_TREE,-0.0021861117793275835,-0.0015000000000000568,-0.002183723977289353,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TiRex__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,TiRex,7.544068044350276,FALSE,TRUE,0.6894,0.6893,ML_TREE,1.4506419115889056e-4,9.999999999998899e-5,1.450747134774249e-4,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TimesFM-2.5__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.5516,0.6869000000000001,ML_TREE,-0.21936557530068934,-0.1353000000000001,-0.19697190275149232,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TimesFM-2.5__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.6882,0.6869000000000001,ML_TREE,0.0018907721435440137,0.0012999999999999678,0.001892560780317321,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__TimesFM-2.5__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.6944,0.6893,ML_TREE,0.007371573454534259,0.005099999999999993,0.007398810387349475,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Toto-1.0__SQL,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,SQL,Toto-1.0,8,FALSE,TRUE,0.5468,0.6869000000000001,ML_TREE,-0.22810561637004162,-0.1401000000000001,-0.20395981947881803,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Toto-1.0__MASE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,MASE,Toto-1.0,8,FALSE,TRUE,0.6821,0.6869000000000001,ML_TREE,-0.007012446559162291,-0.0048000000000000265,-0.006987916727325704,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1d__Toto-1.0__WAPE,B02_fev_hierarchical_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1d,b02_fev_hierarchical_sales_1d,Hierarchical Sales,long,WAPE,Toto-1.0,8,FALSE,TRUE,0.6905,0.6893,ML_TREE,0.0017393829577405403,0.0011999999999999789,0.00174089656172926,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-2__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.6161,0.7867500000000001,ML_TREE,-0.24450124792399136,-0.17065000000000008,-0.21690498887829687,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-2__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.7539,0.7867500000000001,ML_TREE,-0.042650802726860164,-0.032850000000000046,-0.04175405147759777,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-2__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,0.4328,0.4427,ML_TREE,-0.022616612205823505,-0.009899999999999964,-0.022362773887508392,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-Bolt-Base__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.6367,0.7867500000000001,ML_TREE,-0.21161194892153656,-0.15005000000000002,-0.19072132189386717,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-Bolt-Base__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.7733,0.7867500000000001,ML_TREE,-0.017243464329526587,-0.013450000000000073,-0.017095646647600982,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Chronos-Bolt-Base__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.4394,0.4427,ML_TREE,-0.007482179787585448,-0.0032999999999999696,-0.007454257962502755,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Moirai-2.0-Small__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.628,0.7867500000000001,ML_TREE,-0.2253703694763177,-0.15875000000000006,-0.20177947251350498,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Moirai-2.0-Small__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.766,0.7867500000000001,ML_TREE,-0.026728366203925037,-0.020750000000000046,-0.02637432475373377,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Moirai-2.0-Small__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.4365,0.4427,ML_TREE,-0.014103964458438383,-0.006199999999999983,-0.014004969505308298,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TabPFN-TS__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.6369,0.7867500000000001,ML_TREE,-0.21129787856719623,-0.14985000000000004,-0.19046711153479506,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TabPFN-TS__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.774,0.7867500000000001,ML_TREE,-0.016338662354789216,-0.012750000000000039,-0.016205910390848476,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TabPFN-TS__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.4384,0.4427,ML_TREE,-0.009760604104289526,-0.0042999999999999705,-0.009713124011746036,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TiRex__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.6209,0.7867500000000001,ML_TREE,-0.23674049757366925,-0.16585000000000005,-0.21080394026056568,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TiRex__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.7567,0.7867500000000001,ML_TREE,-0.03894366224404037,-0.03005000000000002,-0.038195106450587886,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TiRex__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,TiRex,7.544068044350276,FALSE,TRUE,0.4324,0.4427,ML_TREE,-0.023541253973042114,-0.010299999999999976,-0.02326632030720573,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TimesFM-2.5__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.6178,0.7867500000000001,ML_TREE,-0.241745755460035,-0.16895000000000004,-0.2147442008261837,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TimesFM-2.5__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.7508,0.7867500000000001,ML_TREE,-0.04677123123216257,-0.03595000000000004,-0.04569431204321581,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TimesFM-2.5__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.4307,0.4427,ML_TREE,-0.02748054767803038,-0.011999999999999955,-0.027106392590919258,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.6373,0.7867500000000001,ML_TREE,-0.2106700336242679,-0.14945000000000008,-0.18995869081665087,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.779,0.7867500000000001,ML_TREE,-0.009899490073768037,-0.007750000000000035,-0.009850651414045166,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,Toto-1.0,8,FALSE,TRUE,0.4364,0.4427,ML_TREE,-0.014333085779179482,-0.006299999999999972,-0.014230856110232601,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_m5_1d__Chronos-2__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.7216,0.9092,ML_TREE,-0.23109412322997427,-0.1876,-0.20633523977122745,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-2__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.8799,0.9092,ML_TREE,-0.03275682732687307,-0.029299999999999993,-0.0322261328640563,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-2__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.7031,0.73445,ML_TREE,-0.04362279057230838,-0.0313500000000001,-0.04268500238273552,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-Bolt-Base__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.7293,0.9092,ML_TREE,-0.2204799219882008,-0.17990000000000006,-0.19786625604927416,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
